_id,ngay,giai,so,basocuoi,haisocuoi,chanle,createdAt,updatedAt,__v,date_obj
6918a2d2757fbef4e33eb403,20/04/2024,G3f,91422,422,22,CCC,2025-11-15 15:57:06.122,2025-11-15 15:57:06.122,0,2024-04-20
6918a2d2757fbef4e33eb400,20/04/2024,G3e,20063,063,63,CCL,2025-11-15 15:57:06.047,2025-11-15 15:57:06.047,0,2024-04-20
6918a2d1757fbef4e33eb3fa,20/04/2024,G3c,39579,579,79,LLL,2025-11-15 15:57:05.896,2025-11-15 15:57:05.896,0,2024-04-20
6918a2d2757fbef4e33eb409,20/04/2024,G4b,1763,763,63,LCL,2025-11-15 15:57:06.272,2025-11-15 15:57:06.272,0,2024-04-20
6918a2d1757fbef4e33eb3f4,20/04/2024,G3a,63254,254,54,CLC,2025-11-15 15:57:05.745,2025-11-15 15:57:05.745,0,2024-04-20
6918a2d1757fbef4e33eb3f1,20/04/2024,G2b,27395,395,95,LLL,2025-11-15 15:57:05.670,2025-11-15 15:57:05.670,0,2024-04-20
6918a2d1757fbef4e33eb3ee,20/04/2024,G2a,24933,933,33,LLL,2025-11-15 15:57:05.594,2025-11-15 15:57:05.594,0,2024-04-20
6918a2d1757fbef4e33eb3eb,20/04/2024,G1,29822,822,22,CCC,2025-11-15 15:57:05.518,2025-11-15 15:57:05.518,0,2024-04-20
6918a2d1757fbef4e33eb3e8,20/04/2024,ĐB,29379,379,79,LLL,2025-11-15 15:57:05.443,2025-11-15 15:57:05.443,0,2024-04-20
6918a2d1757fbef4e33eb3f7,20/04/2024,G3b,65829,829,29,CCL,2025-11-15 15:57:05.821,2025-11-15 15:57:05.821,0,2024-04-20
6918a2d2757fbef4e33eb40c,20/04/2024,G4c,9385,385,85,LCL,2025-11-15 15:57:06.348,2025-11-15 15:57:06.348,0,2024-04-20
6918a2d3757fbef4e33eb436,20/04/2024,G7d,33,33,33,,2025-11-15 15:57:07.408,2025-11-15 15:57:07.408,0,2024-04-20
6918a2d2757fbef4e33eb412,20/04/2024,G5a,5451,451,51,CLL,2025-11-15 15:57:06.499,2025-11-15 15:57:06.499,0,2024-04-20
6918a2d3757fbef4e33eb433,20/04/2024,G7c,99,99,99,,2025-11-15 15:57:07.329,2025-11-15 15:57:07.329,0,2024-04-20
6918a2d3757fbef4e33eb430,20/04/2024,G7b,60,60,60,,2025-11-15 15:57:07.253,2025-11-15 15:57:07.253,0,2024-04-20
6918a2d3757fbef4e33eb42d,20/04/2024,G7a,05,05,05,,2025-11-15 15:57:07.178,2025-11-15 15:57:07.178,0,2024-04-20
6918a2d3757fbef4e33eb42a,20/04/2024,G6c,390,390,90,LLC,2025-11-15 15:57:07.103,2025-11-15 15:57:07.103,0,2024-04-20
6918a2d3757fbef4e33eb427,20/04/2024,G6b,689,689,89,CCL,2025-11-15 15:57:07.027,2025-11-15 15:57:07.027,0,2024-04-20
6918a2d2757fbef4e33eb40f,20/04/2024,G4d,1320,320,20,LCC,2025-11-15 15:57:06.423,2025-11-15 15:57:06.423,0,2024-04-20
6918a2d2757fbef4e33eb421,20/04/2024,G5f,7357,357,57,LLL,2025-11-15 15:57:06.876,2025-11-15 15:57:06.876,0,2024-04-20
6918a2d2757fbef4e33eb41e,20/04/2024,G5e,1448,448,48,CCC,2025-11-15 15:57:06.801,2025-11-15 15:57:06.801,0,2024-04-20
6918a2d2757fbef4e33eb41b,20/04/2024,G5d,4290,290,90,CLC,2025-11-15 15:57:06.724,2025-11-15 15:57:06.724,0,2024-04-20
6918a2d2757fbef4e33eb418,20/04/2024,G5c,0892,892,92,CLC,2025-11-15 15:57:06.649,2025-11-15 15:57:06.649,0,2024-04-20
6918a2d2757fbef4e33eb415,20/04/2024,G5b,3289,289,89,CCL,2025-11-15 15:57:06.574,2025-11-15 15:57:06.574,0,2024-04-20
6918a2d2757fbef4e33eb424,20/04/2024,G6a,899,899,99,CLL,2025-11-15 15:57:06.951,2025-11-15 15:57:06.951,0,2024-04-20
6918a2d0757fbef4e33eb3b5,21/04/2024,G4a,5543,543,43,LCL,2025-11-15 15:57:04.160,2025-11-15 15:57:04.160,0,2024-04-21
6918a2d0757fbef4e33eb3b2,21/04/2024,G3f,71715,715,15,LLL,2025-11-15 15:57:04.085,2025-11-15 15:57:04.085,0,2024-04-21
6918a2d0757fbef4e33eb3af,21/04/2024,G3e,33830,830,30,CLC,2025-11-15 15:57:04.008,2025-11-15 15:57:04.008,0,2024-04-21
6918a2cf757fbef4e33eb3ac,21/04/2024,G3d,57932,932,32,LLC,2025-11-15 15:57:03.932,2025-11-15 15:57:03.932,0,2024-04-21
6918a2cf757fbef4e33eb3a9,21/04/2024,G3c,81059,059,59,CLL,2025-11-15 15:57:03.857,2025-11-15 15:57:03.857,0,2024-04-21
6918a2cf757fbef4e33eb3a0,21/04/2024,G2b,69280,280,80,CCC,2025-11-15 15:57:03.632,2025-11-15 15:57:03.632,0,2024-04-21
6918a2cf757fbef4e33eb3a3,21/04/2024,G3a,98092,092,92,CLC,2025-11-15 15:57:03.707,2025-11-15 15:57:03.707,0,2024-04-21
6918a2cf757fbef4e33eb39d,21/04/2024,G2a,47577,577,77,LLL,2025-11-15 15:57:03.556,2025-11-15 15:57:03.556,0,2024-04-21
6918a2cf757fbef4e33eb39a,21/04/2024,G1,85986,986,86,LCC,2025-11-15 15:57:03.480,2025-11-15 15:57:03.480,0,2024-04-21
6918a2d0757fbef4e33eb3b8,21/04/2024,G4b,1384,384,84,LCC,2025-11-15 15:57:04.236,2025-11-15 15:57:04.236,0,2024-04-21
6918a2cf757fbef4e33eb3a6,21/04/2024,G3b,25825,825,25,CCL,2025-11-15 15:57:03.782,2025-11-15 15:57:03.782,0,2024-04-21
6918a2cf757fbef4e33eb397,21/04/2024,ĐB,19980,980,80,LCC,2025-11-15 15:57:03.401,2025-11-15 15:57:03.401,0,2024-04-21
6918a2d0757fbef4e33eb3bb,21/04/2024,G4c,6975,975,75,LLL,2025-11-15 15:57:04.312,2025-11-15 15:57:04.312,0,2024-04-21
6918a2d0757fbef4e33eb3c1,21/04/2024,G5a,2326,326,26,LCC,2025-11-15 15:57:04.462,2025-11-15 15:57:04.462,0,2024-04-21
6918a2d0757fbef4e33eb3be,21/04/2024,G4d,5836,836,36,CLC,2025-11-15 15:57:04.387,2025-11-15 15:57:04.387,0,2024-04-21
6918a2d1757fbef4e33eb3e5,21/04/2024,G7d,39,39,39,,2025-11-15 15:57:05.368,2025-11-15 15:57:05.368,0,2024-04-21
6918a2d1757fbef4e33eb3e2,21/04/2024,G7c,91,91,91,,2025-11-15 15:57:05.293,2025-11-15 15:57:05.293,0,2024-04-21
6918a2d1757fbef4e33eb3df,21/04/2024,G7b,59,59,59,,2025-11-15 15:57:05.217,2025-11-15 15:57:05.217,0,2024-04-21
6918a2d1757fbef4e33eb3d9,21/04/2024,G6c,571,571,71,LLL,2025-11-15 15:57:05.066,2025-11-15 15:57:05.066,0,2024-04-21
6918a2d0757fbef4e33eb3d6,21/04/2024,G6b,392,392,92,LLC,2025-11-15 15:57:04.991,2025-11-15 15:57:04.991,0,2024-04-21
6918a2d1757fbef4e33eb3dc,21/04/2024,G7a,11,11,11,,2025-11-15 15:57:05.141,2025-11-15 15:57:05.141,0,2024-04-21
6918a2d0757fbef4e33eb3d0,21/04/2024,G5f,0470,470,70,CLC,2025-11-15 15:57:04.841,2025-11-15 15:57:04.841,0,2024-04-21
6918a2d0757fbef4e33eb3cd,21/04/2024,G5e,4509,509,09,LCL,2025-11-15 15:57:04.765,2025-11-15 15:57:04.765,0,2024-04-21
6918a2d0757fbef4e33eb3ca,21/04/2024,G5d,7162,162,62,LCC,2025-11-15 15:57:04.689,2025-11-15 15:57:04.689,0,2024-04-21
6918a2d0757fbef4e33eb3c7,21/04/2024,G5c,0703,703,03,LCL,2025-11-15 15:57:04.614,2025-11-15 15:57:04.614,0,2024-04-21
6918a2d0757fbef4e33eb3c4,21/04/2024,G5b,4322,322,22,LCC,2025-11-15 15:57:04.538,2025-11-15 15:57:04.538,0,2024-04-21
6918a2d0757fbef4e33eb3d3,21/04/2024,G6a,191,191,91,LLL,2025-11-15 15:57:04.916,2025-11-15 15:57:04.916,0,2024-04-21
6918a2cd757fbef4e33eb35b,22/04/2024,G3d,66484,484,84,CCC,2025-11-15 15:57:01.868,2025-11-15 15:57:01.868,0,2024-04-22
6918a2ce757fbef4e33eb364,22/04/2024,G4a,7662,662,62,CCC,2025-11-15 15:57:02.096,2025-11-15 15:57:02.096,0,2024-04-22
6918a2ce757fbef4e33eb361,22/04/2024,G3f,65685,685,85,CCL,2025-11-15 15:57:02.020,2025-11-15 15:57:02.020,0,2024-04-22
6918a2cd757fbef4e33eb35e,22/04/2024,G3e,76563,563,63,LCL,2025-11-15 15:57:01.944,2025-11-15 15:57:01.944,0,2024-04-22
6918a2cd757fbef4e33eb358,22/04/2024,G3c,84523,523,23,LCL,2025-11-15 15:57:01.792,2025-11-15 15:57:01.792,0,2024-04-22
6918a2ce757fbef4e33eb367,22/04/2024,G4b,3493,493,93,CLL,2025-11-15 15:57:02.171,2025-11-15 15:57:02.171,0,2024-04-22
6918a2cd757fbef4e33eb352,22/04/2024,G3a,96522,522,22,LCC,2025-11-15 15:57:01.641,2025-11-15 15:57:01.641,0,2024-04-22
6918a2cd757fbef4e33eb34f,22/04/2024,G2b,68369,369,69,LCL,2025-11-15 15:57:01.566,2025-11-15 15:57:01.566,0,2024-04-22
6918a2cd757fbef4e33eb34c,22/04/2024,G2a,83400,400,00,CCC,2025-11-15 15:57:01.491,2025-11-15 15:57:01.491,0,2024-04-22
6918a2cd757fbef4e33eb349,22/04/2024,G1,29914,914,14,LLC,2025-11-15 15:57:01.415,2025-11-15 15:57:01.415,0,2024-04-22
6918a2cd757fbef4e33eb346,22/04/2024,ĐB,15525,525,25,LCL,2025-11-15 15:57:01.339,2025-11-15 15:57:01.339,0,2024-04-22
6918a2cd757fbef4e33eb355,22/04/2024,G3b,74106,106,06,LCC,2025-11-15 15:57:01.716,2025-11-15 15:57:01.716,0,2024-04-22
6918a2ce757fbef4e33eb36a,22/04/2024,G4c,5151,151,51,LLL,2025-11-15 15:57:02.252,2025-11-15 15:57:02.252,0,2024-04-22
6918a2cf757fbef4e33eb394,22/04/2024,G7d,37,37,37,,2025-11-15 15:57:03.326,2025-11-15 15:57:03.326,0,2024-04-22
6918a2ce757fbef4e33eb370,22/04/2024,G5a,6856,856,56,CLC,2025-11-15 15:57:02.413,2025-11-15 15:57:02.413,0,2024-04-22
6918a2cf757fbef4e33eb391,22/04/2024,G7c,79,79,79,,2025-11-15 15:57:03.251,2025-11-15 15:57:03.251,0,2024-04-22
6918a2cf757fbef4e33eb38e,22/04/2024,G7b,93,93,93,,2025-11-15 15:57:03.175,2025-11-15 15:57:03.175,0,2024-04-22
6918a2cf757fbef4e33eb38b,22/04/2024,G7a,82,82,82,,2025-11-15 15:57:03.099,2025-11-15 15:57:03.099,0,2024-04-22
6918a2cf757fbef4e33eb388,22/04/2024,G6c,636,636,36,CLC,2025-11-15 15:57:03.024,2025-11-15 15:57:03.024,0,2024-04-22
6918a2ce757fbef4e33eb385,22/04/2024,G6b,495,495,95,CLL,2025-11-15 15:57:02.948,2025-11-15 15:57:02.948,0,2024-04-22
6918a2ce757fbef4e33eb36d,22/04/2024,G4d,9395,395,95,LLL,2025-11-15 15:57:02.328,2025-11-15 15:57:02.328,0,2024-04-22
6918a2ce757fbef4e33eb37f,22/04/2024,G5f,6831,831,31,CLL,2025-11-15 15:57:02.797,2025-11-15 15:57:02.797,0,2024-04-22
6918a2ce757fbef4e33eb37c,22/04/2024,G5e,2153,153,53,LLL,2025-11-15 15:57:02.721,2025-11-15 15:57:02.721,0,2024-04-22
6918a2ce757fbef4e33eb379,22/04/2024,G5d,4108,108,08,LCC,2025-11-15 15:57:02.646,2025-11-15 15:57:02.646,0,2024-04-22
6918a2ce757fbef4e33eb376,22/04/2024,G5c,1321,321,21,LCL,2025-11-15 15:57:02.570,2025-11-15 15:57:02.570,0,2024-04-22
6918a2ce757fbef4e33eb373,22/04/2024,G5b,6643,643,43,CCL,2025-11-15 15:57:02.493,2025-11-15 15:57:02.493,0,2024-04-22
6918a2ce757fbef4e33eb382,22/04/2024,G6a,369,369,69,LCL,2025-11-15 15:57:02.872,2025-11-15 15:57:02.872,0,2024-04-22
6918a2cc757fbef4e33eb313,23/04/2024,G4a,5890,890,90,CLC,2025-11-15 15:57:00.033,2025-11-15 15:57:00.033,0,2024-04-23
6918a2cb757fbef4e33eb30d,23/04/2024,G3e,30322,322,22,LCC,2025-11-15 15:56:59.882,2025-11-15 15:56:59.882,0,2024-04-23
6918a2cb757fbef4e33eb30a,23/04/2024,G3d,62191,191,91,LLL,2025-11-15 15:56:59.807,2025-11-15 15:56:59.807,0,2024-04-23
6918a2cb757fbef4e33eb307,23/04/2024,G3c,98277,277,77,CLL,2025-11-15 15:56:59.732,2025-11-15 15:56:59.732,0,2024-04-23
6918a2cb757fbef4e33eb2fe,23/04/2024,G2b,79326,326,26,LCC,2025-11-15 15:56:59.505,2025-11-15 15:56:59.505,0,2024-04-23
6918a2cb757fbef4e33eb301,23/04/2024,G3a,60597,597,97,LLL,2025-11-15 15:56:59.581,2025-11-15 15:56:59.581,0,2024-04-23
6918a2cc757fbef4e33eb316,23/04/2024,G4b,9394,394,94,LLC,2025-11-15 15:57:00.109,2025-11-15 15:57:00.109,0,2024-04-23
6918a2cb757fbef4e33eb2fb,23/04/2024,G2a,84568,568,68,LCC,2025-11-15 15:56:59.428,2025-11-15 15:56:59.428,0,2024-04-23
6918a2cb757fbef4e33eb2f8,23/04/2024,G1,26928,928,28,LCC,2025-11-15 15:56:59.353,2025-11-15 15:56:59.353,0,2024-04-23
6918a2cb757fbef4e33eb2f5,23/04/2024,ĐB,12681,681,81,CCL,2025-11-15 15:56:59.277,2025-11-15 15:56:59.277,0,2024-04-23
6918a2cb757fbef4e33eb304,23/04/2024,G3b,77441,441,41,CCL,2025-11-15 15:56:59.657,2025-11-15 15:56:59.657,0,2024-04-23
6918a2cc757fbef4e33eb319,23/04/2024,G4c,6338,338,38,LLC,2025-11-15 15:57:00.187,2025-11-15 15:57:00.187,0,2024-04-23
6918a2cb757fbef4e33eb310,23/04/2024,G3f,97918,918,18,LLC,2025-11-15 15:56:59.958,2025-11-15 15:56:59.958,0,2024-04-23
6918a2cc757fbef4e33eb31f,23/04/2024,G5a,4916,916,16,LLC,2025-11-15 15:57:00.346,2025-11-15 15:57:00.346,0,2024-04-23
6918a2cd757fbef4e33eb340,23/04/2024,G7c,08,08,08,,2025-11-15 15:57:01.187,2025-11-15 15:57:01.187,0,2024-04-23
6918a2cd757fbef4e33eb33d,23/04/2024,G7b,16,16,16,,2025-11-15 15:57:01.105,2025-11-15 15:57:01.105,0,2024-04-23
6918a2cd757fbef4e33eb33a,23/04/2024,G7a,33,33,33,,2025-11-15 15:57:01.029,2025-11-15 15:57:01.029,0,2024-04-23
6918a2cc757fbef4e33eb337,23/04/2024,G6c,192,192,92,LLC,2025-11-15 15:57:00.954,2025-11-15 15:57:00.954,0,2024-04-23
6918a2cc757fbef4e33eb334,23/04/2024,G6b,466,466,66,CCC,2025-11-15 15:57:00.879,2025-11-15 15:57:00.879,0,2024-04-23
6918a2cd757fbef4e33eb343,23/04/2024,G7d,17,17,17,,2025-11-15 15:57:01.264,2025-11-15 15:57:01.264,0,2024-04-23
6918a2cc757fbef4e33eb32e,23/04/2024,G5f,8652,652,52,CLC,2025-11-15 15:57:00.726,2025-11-15 15:57:00.726,0,2024-04-23
6918a2cc757fbef4e33eb331,23/04/2024,G6a,815,815,15,CLL,2025-11-15 15:57:00.803,2025-11-15 15:57:00.803,0,2024-04-23
6918a2cc757fbef4e33eb322,23/04/2024,G5b,9771,771,71,LLL,2025-11-15 15:57:00.421,2025-11-15 15:57:00.421,0,2024-04-23
6918a2cc757fbef4e33eb31c,23/04/2024,G4d,8901,901,01,LCL,2025-11-15 15:57:00.264,2025-11-15 15:57:00.264,0,2024-04-23
6918a2cc757fbef4e33eb328,23/04/2024,G5d,2806,806,06,CCC,2025-11-15 15:57:00.573,2025-11-15 15:57:00.573,0,2024-04-23
6918a2cc757fbef4e33eb32b,23/04/2024,G5e,5292,292,92,CLC,2025-11-15 15:57:00.649,2025-11-15 15:57:00.649,0,2024-04-23
6918a2cc757fbef4e33eb325,23/04/2024,G5c,1007,007,07,CCL,2025-11-15 15:57:00.498,2025-11-15 15:57:00.498,0,2024-04-23
6918a2ca757fbef4e33eb2c5,24/04/2024,G4b,9828,828,28,CCC,2025-11-15 15:56:58.070,2025-11-15 15:56:58.070,0,2024-04-24
6918a2c9757fbef4e33eb2a4,24/04/2024,ĐB,69952,952,52,LLC,2025-11-15 15:56:57.221,2025-11-15 15:56:57.221,0,2024-04-24
6918a2c9757fbef4e33eb2a7,24/04/2024,G1,12165,165,65,LCL,2025-11-15 15:56:57.298,2025-11-15 15:56:57.298,0,2024-04-24
6918a2c9757fbef4e33eb2aa,24/04/2024,G2a,74557,557,57,LLL,2025-11-15 15:56:57.373,2025-11-15 15:56:57.373,0,2024-04-24
6918a2c9757fbef4e33eb2b0,24/04/2024,G3a,17544,544,44,LCC,2025-11-15 15:56:57.525,2025-11-15 15:56:57.525,0,2024-04-24
6918a2c9757fbef4e33eb2b3,24/04/2024,G3b,31458,458,58,CLC,2025-11-15 15:56:57.603,2025-11-15 15:56:57.603,0,2024-04-24
6918a2c9757fbef4e33eb2b6,24/04/2024,G3c,29961,961,61,LCL,2025-11-15 15:56:57.693,2025-11-15 15:56:57.693,0,2024-04-24
6918a2c9757fbef4e33eb2b9,24/04/2024,G3d,71554,554,54,LLC,2025-11-15 15:56:57.768,2025-11-15 15:56:57.768,0,2024-04-24
6918a2c9757fbef4e33eb2bc,24/04/2024,G3e,18326,326,26,LCC,2025-11-15 15:56:57.844,2025-11-15 15:56:57.844,0,2024-04-24
6918a2c9757fbef4e33eb2bf,24/04/2024,G3f,20760,760,60,LCC,2025-11-15 15:56:57.919,2025-11-15 15:56:57.919,0,2024-04-24
6918a2c9757fbef4e33eb2c2,24/04/2024,G4a,6441,441,41,CCL,2025-11-15 15:56:57.994,2025-11-15 15:56:57.994,0,2024-04-24
6918a2c9757fbef4e33eb2ad,24/04/2024,G2b,28269,269,69,CCL,2025-11-15 15:56:57.449,2025-11-15 15:56:57.449,0,2024-04-24
6918a2ca757fbef4e33eb2c8,24/04/2024,G4c,9610,610,10,CLC,2025-11-15 15:56:58.146,2025-11-15 15:56:58.146,0,2024-04-24
6918a2ca757fbef4e33eb2ce,24/04/2024,G5a,3082,082,82,CCC,2025-11-15 15:56:58.296,2025-11-15 15:56:58.296,0,2024-04-24
6918a2cb757fbef4e33eb2f2,24/04/2024,G7d,47,47,47,,2025-11-15 15:56:59.202,2025-11-15 15:56:59.202,0,2024-04-24
6918a2cb757fbef4e33eb2ef,24/04/2024,G7c,50,50,50,,2025-11-15 15:56:59.127,2025-11-15 15:56:59.127,0,2024-04-24
6918a2cb757fbef4e33eb2ec,24/04/2024,G7b,60,60,60,,2025-11-15 15:56:59.051,2025-11-15 15:56:59.051,0,2024-04-24
6918a2ca757fbef4e33eb2e9,24/04/2024,G7a,82,82,82,,2025-11-15 15:56:58.976,2025-11-15 15:56:58.976,0,2024-04-24
6918a2ca757fbef4e33eb2e6,24/04/2024,G6c,101,101,01,LCL,2025-11-15 15:56:58.900,2025-11-15 15:56:58.900,0,2024-04-24
6918a2ca757fbef4e33eb2e3,24/04/2024,G6b,567,567,67,LCL,2025-11-15 15:56:58.824,2025-11-15 15:56:58.824,0,2024-04-24
6918a2ca757fbef4e33eb2cb,24/04/2024,G4d,1054,054,54,CLC,2025-11-15 15:56:58.221,2025-11-15 15:56:58.221,0,2024-04-24
6918a2ca757fbef4e33eb2dd,24/04/2024,G5f,5224,224,24,CCC,2025-11-15 15:56:58.673,2025-11-15 15:56:58.673,0,2024-04-24
6918a2ca757fbef4e33eb2da,24/04/2024,G5e,2653,653,53,CLL,2025-11-15 15:56:58.597,2025-11-15 15:56:58.597,0,2024-04-24
6918a2ca757fbef4e33eb2d7,24/04/2024,G5d,8493,493,93,CLL,2025-11-15 15:56:58.521,2025-11-15 15:56:58.521,0,2024-04-24
6918a2ca757fbef4e33eb2d4,24/04/2024,G5c,4364,364,64,LCC,2025-11-15 15:56:58.446,2025-11-15 15:56:58.446,0,2024-04-24
6918a2ca757fbef4e33eb2d1,24/04/2024,G5b,9422,422,22,CCC,2025-11-15 15:56:58.371,2025-11-15 15:56:58.371,0,2024-04-24
6918a2ca757fbef4e33eb2e0,24/04/2024,G6a,382,382,82,LCC,2025-11-15 15:56:58.749,2025-11-15 15:56:58.749,0,2024-04-24
6918a2c8757fbef4e33eb274,25/04/2024,G4b,9136,136,36,LLC,2025-11-15 15:56:56.006,2025-11-15 15:56:56.006,0,2024-04-25
6918a2c7757fbef4e33eb271,25/04/2024,G4a,0777,777,77,LLL,2025-11-15 15:56:55.929,2025-11-15 15:56:55.929,0,2024-04-25
6918a2c7757fbef4e33eb26e,25/04/2024,G3f,56362,362,62,LCC,2025-11-15 15:56:55.853,2025-11-15 15:56:55.853,0,2024-04-25
6918a2c7757fbef4e33eb26b,25/04/2024,G3e,82390,390,90,LLC,2025-11-15 15:56:55.777,2025-11-15 15:56:55.777,0,2024-04-25
6918a2c7757fbef4e33eb268,25/04/2024,G3d,46764,764,64,LCC,2025-11-15 15:56:55.701,2025-11-15 15:56:55.701,0,2024-04-25
6918a2c7757fbef4e33eb25f,25/04/2024,G3a,24376,376,76,LLC,2025-11-15 15:56:55.474,2025-11-15 15:56:55.474,0,2024-04-25
6918a2c7757fbef4e33eb262,25/04/2024,G3b,63350,350,50,LLC,2025-11-15 15:56:55.550,2025-11-15 15:56:55.550,0,2024-04-25
6918a2c7757fbef4e33eb25c,25/04/2024,G2b,35403,403,03,CCL,2025-11-15 15:56:55.397,2025-11-15 15:56:55.397,0,2024-04-25
6918a2c7757fbef4e33eb259,25/04/2024,G2a,48830,830,30,CLC,2025-11-15 15:56:55.321,2025-11-15 15:56:55.321,0,2024-04-25
6918a2c7757fbef4e33eb256,25/04/2024,G1,90713,713,13,LLL,2025-11-15 15:56:55.245,2025-11-15 15:56:55.245,0,2024-04-25
6918a2c8757fbef4e33eb277,25/04/2024,G4c,6698,698,98,CLC,2025-11-15 15:56:56.082,2025-11-15 15:56:56.082,0,2024-04-25
6918a2c7757fbef4e33eb265,25/04/2024,G3c,49922,922,22,LCC,2025-11-15 15:56:55.626,2025-11-15 15:56:55.626,0,2024-04-25
6918a2c7757fbef4e33eb253,25/04/2024,ĐB,36594,594,94,LLC,2025-11-15 15:56:55.170,2025-11-15 15:56:55.170,0,2024-04-25
6918a2c8757fbef4e33eb27a,25/04/2024,G4d,2988,988,88,LCC,2025-11-15 15:56:56.157,2025-11-15 15:56:56.157,0,2024-04-25
6918a2c8757fbef4e33eb280,25/04/2024,G5b,7323,323,23,LCL,2025-11-15 15:56:56.308,2025-11-15 15:56:56.308,0,2024-04-25
6918a2c8757fbef4e33eb27d,25/04/2024,G5a,7581,581,81,LCL,2025-11-15 15:56:56.232,2025-11-15 15:56:56.232,0,2024-04-25
6918a2c9757fbef4e33eb2a1,25/04/2024,G7d,60,60,60,,2025-11-15 15:56:57.145,2025-11-15 15:56:57.145,0,2024-04-25
6918a2c9757fbef4e33eb29e,25/04/2024,G7c,71,71,71,,2025-11-15 15:56:57.069,2025-11-15 15:56:57.069,0,2024-04-25
6918a2c8757fbef4e33eb29b,25/04/2024,G7b,62,62,62,,2025-11-15 15:56:56.993,2025-11-15 15:56:56.993,0,2024-04-25
6918a2c8757fbef4e33eb295,25/04/2024,G6c,777,777,77,LLL,2025-11-15 15:56:56.842,2025-11-15 15:56:56.842,0,2024-04-25
6918a2c8757fbef4e33eb298,25/04/2024,G7a,08,08,08,,2025-11-15 15:56:56.918,2025-11-15 15:56:56.918,0,2024-04-25
6918a2c8757fbef4e33eb28f,25/04/2024,G6a,095,095,95,CLL,2025-11-15 15:56:56.691,2025-11-15 15:56:56.691,0,2024-04-25
6918a2c8757fbef4e33eb28c,25/04/2024,G5f,1657,657,57,CLL,2025-11-15 15:56:56.614,2025-11-15 15:56:56.614,0,2024-04-25
6918a2c8757fbef4e33eb289,25/04/2024,G5e,7530,530,30,LLC,2025-11-15 15:56:56.537,2025-11-15 15:56:56.537,0,2024-04-25
6918a2c8757fbef4e33eb286,25/04/2024,G5d,9700,700,00,LCC,2025-11-15 15:56:56.459,2025-11-15 15:56:56.459,0,2024-04-25
6918a2c8757fbef4e33eb283,25/04/2024,G5c,4178,178,78,LLC,2025-11-15 15:56:56.383,2025-11-15 15:56:56.383,0,2024-04-25
6918a2c8757fbef4e33eb292,25/04/2024,G6b,465,465,65,CCL,2025-11-15 15:56:56.766,2025-11-15 15:56:56.766,0,2024-04-25
6918a2c5757fbef4e33eb217,26/04/2024,G3d,34977,977,77,LLL,2025-11-15 15:56:53.655,2025-11-15 15:56:53.655,0,2024-04-26
6918a2c5757fbef4e33eb220,26/04/2024,G4a,6912,912,12,LLC,2025-11-15 15:56:53.882,2025-11-15 15:56:53.882,0,2024-04-26
6918a2c5757fbef4e33eb21d,26/04/2024,G3f,37002,002,02,CCC,2025-11-15 15:56:53.806,2025-11-15 15:56:53.806,0,2024-04-26
6918a2c5757fbef4e33eb21a,26/04/2024,G3e,84592,592,92,LLC,2025-11-15 15:56:53.731,2025-11-15 15:56:53.731,0,2024-04-26
6918a2c5757fbef4e33eb214,26/04/2024,G3c,84174,174,74,LLC,2025-11-15 15:56:53.580,2025-11-15 15:56:53.580,0,2024-04-26
6918a2c5757fbef4e33eb223,26/04/2024,G4b,2359,359,59,LLL,2025-11-15 15:56:53.958,2025-11-15 15:56:53.958,0,2024-04-26
6918a2c5757fbef4e33eb20e,26/04/2024,G3a,31718,718,18,LLC,2025-11-15 15:56:53.429,2025-11-15 15:56:53.429,0,2024-04-26
6918a2c5757fbef4e33eb20b,26/04/2024,G2b,47085,085,85,CCL,2025-11-15 15:56:53.354,2025-11-15 15:56:53.354,0,2024-04-26
6918a2c5757fbef4e33eb208,26/04/2024,G2a,88910,910,10,LLC,2025-11-15 15:56:53.279,2025-11-15 15:56:53.279,0,2024-04-26
6918a2c5757fbef4e33eb205,26/04/2024,G1,82135,135,35,LLL,2025-11-15 15:56:53.203,2025-11-15 15:56:53.203,0,2024-04-26
6918a2c5757fbef4e33eb202,26/04/2024,ĐB,57620,620,20,CCC,2025-11-15 15:56:53.127,2025-11-15 15:56:53.127,0,2024-04-26
6918a2c5757fbef4e33eb211,26/04/2024,G3b,65482,482,82,CCC,2025-11-15 15:56:53.505,2025-11-15 15:56:53.505,0,2024-04-26
6918a2c6757fbef4e33eb226,26/04/2024,G4c,7064,064,64,CCC,2025-11-15 15:56:54.033,2025-11-15 15:56:54.033,0,2024-04-26
6918a2c6757fbef4e33eb23b,26/04/2024,G5f,3749,749,49,LCL,2025-11-15 15:56:54.565,2025-11-15 15:56:54.565,0,2024-04-26
6918a2c6757fbef4e33eb22c,26/04/2024,G5a,0230,230,30,CLC,2025-11-15 15:56:54.186,2025-11-15 15:56:54.186,0,2024-04-26
6918a2c7757fbef4e33eb24d,26/04/2024,G7c,77,77,77,,2025-11-15 15:56:55.019,2025-11-15 15:56:55.019,0,2024-04-26
6918a2c6757fbef4e33eb24a,26/04/2024,G7b,93,93,93,,2025-11-15 15:56:54.944,2025-11-15 15:56:54.944,0,2024-04-26
6918a2c6757fbef4e33eb247,26/04/2024,G7a,19,19,19,,2025-11-15 15:56:54.868,2025-11-15 15:56:54.868,0,2024-04-26
